x,y
235.23190307617188,-129.74130249023438
236.4023895263672,-130.0667724609375
237.47303771972656,-130.28372192382812
238.62158203125,-130.47520446777344
239.6234130859375,-130.6310272216797
240.60964965820312,-130.78759765625
241.59152221679688,-130.8731231689453
242.54640197753906,-130.9580078125
243.4541015625,-130.98655700683594
244.35020446777344,-131.03009033203125
245.29983520507812,-130.97882080078125
246.3652801513672,-130.90826416015625
247.30088806152344,-130.80880737304688
248.13319396972656,-130.71688842773438
248.99110412597656,-130.48753356933594
249.7519073486328,-130.1514129638672
250.4766082763672,-129.82373046875
251.17950439453125,-129.52598571777344
251.9190216064453,-129.16989135742188
252.66497802734375,-128.72328186035156
253.58663940429688,-128.2064666748047
254.5757598876953,-127.51509857177734
255.66268920898438,-126.74234771728516
256.69482421875,-125.90689849853516
257.6590270996094,-125.15328216552734
258.6677551269531,-124.3620376586914
259.6714172363281,-123.47676849365234
260.6054992675781,-122.63349151611328
261.4112854003906,-121.73344421386719
262.2361145019531,-120.8456802368164
263.0715026855469,-119.9486312866211
263.92327880859375,-119.0388412475586
264.9064025878906,-118.1072998046875
265.9217834472656,-117.13212585449219
266.9324035644531,-116.16188049316406
268.0107116699219,-115.12646484375
269.1327209472656,-114.05020141601562
270.33465576171875,-112.89676666259766
271.5312194824219,-111.75092315673828
272.728759765625,-110.60379791259766
273.96038818359375,-109.44837951660156
275.3003234863281,-108.30730438232422
276.67840576171875,-107.12993621826172
278.07183837890625,-105.94239807128906
279.5205993652344,-104.79176330566406
281.1141052246094,-103.67677307128906
282.68072509765625,-102.58729553222656
284.1304016113281,-101.58348083496094
285.60321044921875,-100.6055679321289
287.0907897949219,-99.80023193359375
288.5722351074219,-99.0038070678711
290.1950378417969,-98.1416015625
291.8048095703125,-97.39723205566406
293.6933288574219,-96.54804229736328
295.6140441894531,-95.6904067993164
297.81915283203125,-94.76541137695312
300.1138000488281,-93.9000015258789
302.4538269042969,-93.0351333618164
304.8937683105469,-92.16494750976562
307.5071716308594,-91.45382690429688
310.1197814941406,-91.044189453125
312.86572265625,-90.75428771972656
315.8606262207031,-90.49589538574219
318.87091064453125,-90.3114013671875
321.8548583984375,-90.37214660644531
324.650634765625,-90.57109069824219
327.66802978515625,-90.92518615722656
330.7511291503906,-91.37381744384766
333.7195129394531,-92.08841705322266
336.0593566894531,-93.03880310058594
338.3841857910156,-94.52400970458984
340.1921081542969,-96.10753631591797
341.9586181640625,-97.98832702636719
343.24114990234375,-99.73587036132812
344.27886962890625,-101.6351318359375
345.23394775390625,-103.56330108642578
346.1253356933594,-105.41268157958984
346.9652404785156,-107.15677642822266
347.8934631347656,-108.8876953125
348.8999938964844,-110.68402862548828
349.9659729003906,-112.56634521484375
351.1389465332031,-114.44842529296875
352.41937255859375,-116.31375885009766
353.8934020996094,-118.08159637451172
355.48785400390625,-119.63886260986328
357.3013916015625,-121.00264739990234
359.05194091796875,-121.8719482421875
360.72943115234375,-122.50914001464844
362.51104736328125,-122.92933654785156
364.1778564453125,-123.28673553466797
365.8189697265625,-123.63227081298828
367.3944091796875,-123.96393585205078
369.1772155761719,-124.28085327148438
370.9895935058594,-124.55054473876953
372.93023681640625,-124.77037048339844
375.0763854980469,-124.91343688964844
377.31268310546875,-125.12262725830078
379.5043640136719,-125.40483093261719
382.0127258300781,-125.74393463134766
384.6298828125,-126.1025619506836
387.0897216796875,-126.52373504638672
389.6739807128906,-127.18513488769531
392.59417724609375,-128.06565856933594
395.2878723144531,-129.11549377441406
397.693359375,-130.46859741210938
400.162109375,-132.35926818847656
402.5357666015625,-134.50962829589844
404.8985900878906,-136.76663208007812
407.3057861328125,-139.10617065429688
409.46484375,-141.42991638183594
411.8497619628906,-144.2692413330078
414.0143127441406,-146.9848175048828
416.2955627441406,-149.93643188476562
418.3865051269531,-152.99009704589844
420.430419921875,-156.30691528320312
422.45428466796875,-159.78131103515625
424.40167236328125,-163.24057006835938
426.1171875,-166.823486328125
427.4598388671875,-170.80059814453125
428.3561706542969,-174.9051971435547
428.87530517578125,-179.22183227539062
429.1267395019531,-183.44039916992188
429.0450439453125,-187.724853515625
428.3619689941406,-191.9248046875
427.10601806640625,-195.74815368652344
425.27923583984375,-199.41444396972656
423.3681945800781,-202.7489013671875
421.8761901855469,-206.14849853515625
421.07513427734375,-209.41580200195312
420.8542785644531,-212.77102661132812
421.1953125,-215.82229614257812
421.91845703125,-218.4850311279297
422.9171447753906,-221.2503204345703
423.94091796875,-223.6708526611328
425.12017822265625,-225.84194946289062
426.447265625,-227.88882446289062
427.72796630859375,-229.68104553222656
429.0939636230469,-231.221923828125
430.481201171875,-232.2958984375
431.8842468261719,-233.12399291992188
433.23040771484375,-233.6751251220703
434.4509582519531,-234.18142700195312
435.7054443359375,-234.68235778808594
437.045654296875,-235.0387420654297
438.46295166015625,-235.3524627685547
439.81866455078125,-235.669677734375
441.3688049316406,-236.0325164794922
443.0220642089844,-236.42005920410156
444.4964599609375,-236.76760864257812
445.9129638671875,-237.0998992919922
447.2974853515625,-237.4266357421875
448.60369873046875,-237.7336883544922
449.7171325683594,-237.9977264404297
450.7708435058594,-238.247802734375
451.5908508300781,-238.4429168701172
452.29693603515625,-238.61102294921875
452.89862060546875,-238.75350952148438
453.4524230957031,-238.884765625
453.8817138671875,-238.986328125
454.2704162597656,-239.07798767089844
454.6011657714844,-239.1556396484375
454.8572692871094,-239.2152557373047
455.084716796875,-239.26820373535156
